0,1.607,2.023,2.100,3.304,2.382,3.354,3.074,3.318,1.762,1.537,2.715,3.698,4.593,4.374,3.578,1.678,3.978,4.063,4.092,2.858,4.662,2.047,4.815,3.478,2.225,3.703,3.397,1.076,3.742,2.867,1.824,2.026,2.136,2.431,3.100,2.668,1.461,1.801,3.054,1.052,2.719,2.690,2.938,4.727,1.106,3.436,1.575,4.766,2.028,3.639,2.578,1.328,4.051,4.103,3.421
0,2.863,1.589,3.356,4.083,4.587,4.001,4.079,2.272,4.535,2.845,2.395,3.962,3.729,3.502,1.151,1.949,3.361,4.240,1.691,1.201,2.008,1.397,1.801,2.157,1.926,1.494,3.994,4.324,1.142,3.898,1.882,4.238,4.310,1.670,1.670,1.904,3.601,3.277,1.312,3.148,3.679,2.197,3.181,2.030,1.407,4.249,3.575,4.848,3.651,3.612,4.156,1.965,1.812,3.231,3.079
0,3.661,3.832,2.272,4.972,2.507,4.789,2.545,2.520,4.476,4.856,4.402,3.320,3.869,1.733,3.598,1.297,2.881,1.533,4.110,1.177,3.124,3.092,3.418,2.645,1.431,3.579,4.912,2.514,4.717,3.777,4.695,1.088,1.069,3.129,2.388,2.377,4.223,1.948,4.032,2.773,2.995,2.743,3.189,2.439,2.969,2.784,2.814,1.014,1.816,1.076,2.778,1.308,1.607,2.893,3.836
0,1.136,3.047,4.053,2.436,3.690,4.265,1.427,4.114,2.310,1.185,1.630,4.862,3.567,3.147,4.719,4.233,4.545,3.482,4.262,1.503,2.600,4.829,2.399,3.442,4.279,3.818,3.507,4.893,3.930,4.044,3.622,3.455,2.609,2.595,1.591,4.940,1.765,2.294,2.176,4.255,2.448,4.605,1.448,2.464,2.660,1.181,1.034,2.125,4.048,2.808,1.500,1.331,3.248,3.552,2.198
0,4.812,2.567,3.883,4.893,3.000,3.227,4.770,2.154,1.569,4.569,1.941,4.242,2.474,3.378,3.547,4.854,1.173,2.279,1.939,2.817,1.680,1.822,1.535,2.464,1.279,2.880,3.658,4.445,3.580,2.198,3.822,2.901,4.586,1.172,3.485,1.969,4.262,3.453,4.963,2.505,3.000,1.726,3.247,3.410,3.734,4.004,4.916,4.871,3.089,1.663,1.453,4.981,4.224,3.920,3.600
0,1.406,2.621,4.813,3.190,4.776,4.795,2.683,2.613,3.613,4.984,4.543,3.542,3.325,4.433,3.485,4.609,4.908,4.935,1.543,1.802,1.716,2.616,4.389,3.119,1.418,4.292,3.085,2.542,3.057,1.268,4.716,2.801,1.999,2.355,1.167,1.760,3.546,3.907,1.263,2.442,1.100,4.775,2.874,2.947,3.963,2.085,2.523,1.293,4.463,1.900,1.947,4.855,2.297,3.138,1.945
0,1.486,1.547,1.679,4.618,1.730,3.516,4.287,3.511,3.060,2.720,4.012,1.065,4.852,2.159,3.118,1.065,1.902,3.187,3.978,3.713,1.475,3.102,2.600,3.142,2.029,1.850,2.604,2.522,3.281,2.251,3.738,3.348,2.119,3.136,4.720,4.074,3.869,2.010,1.415,4.578,3.294,1.803,3.707,1.467,4.197,2.037,4.364,1.218,2.798,1.027,3.982,4.554,3.618,4.992,3.740
0,3.517,3.577,1.910,4.504,2.057,2.668,3.119,1.739,4.719,2.445,1.038,1.699,1.142,1.315,2.218,1.983,2.632,4.562,2.331,4.404,4.517,4.632,2.346,2.207,4.168,1.683,1.914,2.772,1.206,2.665,2.467,1.525,1.338,3.479,2.024,2.391,4.297,1.781,3.332,2.922,4.461,2.689,4.283,1.426,1.398,2.515,1.307,1.945,2.700,2.370,2.342,4.135,4.425,3.540,3.843
0,2.043,3.520,3.823,3.450,2.247,4.530,4.675,3.743,3.254,2.999,2.055,3.923,1.908,4.730,2.935,1.265,3.648,2.562,2.630,2.619,3.639,1.754,2.289,4.787,4.152,1.840,4.487,1.305,4.788,3.759,3.348,2.623,4.921,1.464,3.661,3.455,2.158,4.064,2.371,3.625,2.143,3.281,1.676,4.921,2.440,4.153,4.493,4.282,1.416,1.314,3.243,1.793,1.223,1.691,3.823
0,2.539,2.397,3.627,3.062,2.197,4.848,3.185,1.176,2.258,1.987,2.677,2.099,4.603,2.122,1.323,2.678,1.146,4.992,1.661,3.577,1.999,4.687,1.149,1.654,4.763,2.103,2.349,1.095,2.485,3.028,4.497,3.918,3.262,2.575,1.658,3.616,3.863,2.437,3.036,1.099,1.149,4.176,2.392,2.489,1.252,2.209,2.173,4.411,2.109,2.624,2.191,4.588,2.490,4.553,1.704
0,3.281,2.854,1.257,4.526,1.104,1.989,1.587,4.316,2.942,3.424,1.939,1.948,1.123,3.111,1.908,3.105,4.226,2.861,3.116,3.469,2.936,1.095,4.731,2.350,4.515,3.583,4.380,3.230,4.168,2.330,1.631,2.343,4.769,3.745,3.559,4.984,3.890,4.842,4.800,2.091,1.530,2.181,2.678,1.881,4.549,2.779,2.638,4.024,1.099,3.397,2.341,3.005,4.857,1.095,4.037
0,4.745,4.223,4.105,2.085,4.429,1.368,4.918,1.529,2.995,1.517,2.229,3.357,3.052,4.300,1.041,3.623,3.471,4.267,2.380,1.607,2.055,2.708,3.467,3.874,1.640,4.015,4.537,4.424,4.174,4.348,4.801,3.837,2.882,4.149,1.947,3.858,3.404,4.849,2.048,3.937,3.535,1.351,3.186,2.190,4.445,2.928,4.948,2.640,4.397,4.433,3.697,3.462,4.904,4.848,1.114
0,2.360,2.222,1.267,4.835,1.526,3.071,3.666,1.020,3.543,1.495,2.048,4.720,4.039,3.677,4.766,1.039,3.113,4.408,2.018,4.433,1.633,3.763,1.664,3.422,3.656,1.509,2.253,4.312,1.987,3.285,2.288,2.507,3.958,3.506,3.484,3.206,2.262,3.917,1.353,4.157,1.410,2.290,2.782,1.099,2.115,1.141,2.671,1.884,1.234,4.768,1.195,2.930,1.811,1.583,1.574
0,1.749,2.110,3.000,2.127,2.166,2.331,3.798,3.887,2.868,3.598,1.925,3.036,4.227,3.851,2.234,3.265,4.710,1.991,1.524,1.986,3.242,4.160,1.102,4.572,4.479,4.970,1.757,4.385,1.632,3.951,2.779,1.858,4.848,2.942,2.239,3.747,1.240,4.361,2.377,3.224,3.836,1.052,3.358,1.535,3.356,2.290,3.682,4.437,2.235,4.805,2.093,4.976,3.292,2.520,3.773
0,1.019,4.375,2.489,1.080,2.095,1.418,1.813,3.649,3.885,4.623,3.947,1.451,2.470,3.714,2.995,4.508,1.904,1.020,2.844,4.917,3.420,4.996,2.571,4.282,3.050,4.121,3.942,1.226,1.673,1.857,1.991,4.089,3.673,4.258,3.804,3.995,4.540,2.068,2.941,2.758,3.362,1.472,2.662,2.504,4.009,2.940,4.940,3.426,2.226,1.265,4.571,4.360,2.102,4.377,1.756
0,2.206,1.431,1.754,2.532,3.430,1.984,2.774,3.926,1.223,1.481,1.553,3.607,4.786,2.453,1.152,3.346,1.144,4.936,1.071,3.521,4.207,4.115,4.539,4.218,2.895,2.605,4.541,3.242,4.189,1.828,3.549,1.551,2.765,4.624,3.627,1.078,2.932,1.770,2.967,1.088,2.485,4.456,2.708,1.242,1.024,2.494,3.645,4.171,4.966,4.707,4.564,4.746,1.093,1.484,2.028
0,4.775,2.892,3.673,2.741,1.569,4.513,2.685,1.543,1.612,4.623,3.141,4.750,4.551,3.553,4.228,3.239,1.626,1.860,1.875,2.838,1.863,2.712,1.761,1.963,2.968,2.240,2.615,4.759,4.808,2.723,1.912,4.319,3.483,3.919,2.671,2.335,4.477,3.559,1.332,1.611,4.402,2.993,4.299,1.269,2.262,2.649,3.199,4.873,4.772,1.864,4.107,1.252,3.316,1.356,1.024
0,4.570,4.885,4.261,2.290,2.926,2.765,2.547,4.716,4.005,3.332,3.686,3.289,3.598,4.235,2.808,3.491,3.790,4.363,4.878,3.178,3.307,2.073,3.279,1.702,2.824,1.453,3.110,1.715,2.031,2.432,3.460,2.878,3.929,4.208,3.400,4.879,4.684,3.392,2.965,2.877,3.863,1.045,1.655,3.031,4.367,4.026,1.610,3.879,2.481,3.263,1.777,2.343,1.946,1.777,1.375
0,3.307,3.126,4.023,2.567,2.301,4.577,3.082,3.448,2.586,2.692,4.961,1.945,1.937,4.184,4.939,2.189,3.431,3.039,1.053,2.956,2.041,3.920,1.741,3.800,1.133,4.371,3.642,2.716,4.913,4.464,1.235,1.696,4.842,3.772,3.632,3.069,3.871,2.936,4.498,3.026,2.524,1.869,4.126,2.331,4.288,2.943,4.002,2.679,3.104,3.327,1.435,1.703,1.545,4.574,2.800
0,4.193,3.726,3.723,1.236,3.352,2.564,2.321,1.169,1.010,2.512,4.699,2.746,4.370,1.426,2.117,4.928,2.106,2.392,3.230,4.625,4.014,3.051,4.396,2.220,2.503,1.993,3.488,2.635,3.011,3.785,3.328,1.916,3.002,4.837,1.471,1.512,3.010,4.154,2.989,1.560,4.670,2.435,4.873,4.145,1.272,3.612,3.204,4.641,4.567,4.601,4.114,1.395,2.789,2.155,4.538
0,3.504,4.172,2.283,4.058,4.414,4.613,2.618,1.546,3.778,4.028,2.757,4.847,4.676,1.125,3.300,3.210,1.620,3.131,1.156,2.636,1.784,3.209,1.098,3.679,2.013,1.517,3.680,3.146,4.816,3.992,2.603,4.306,1.194,2.049,3.333,3.470,3.530,4.675,2.591,2.597,3.277,4.569,1.019,4.283,4.523,3.849,4.318,1.937,2.149,1.982,3.661,3.009,1.184,4.767,2.168
0,3.265,2.599,3.040,3.126,1.506,1.914,2.370,4.390,3.195,1.365,3.134,2.460,4.505,4.373,2.836,4.339,3.490,4.782,4.605,3.560,2.438,4.716,4.642,1.739,4.258,2.849,3.935,3.760,2.452,1.743,4.019,4.644,3.024,1.170,3.140,1.896,3.494,3.724,3.119,2.909,4.267,1.745,2.948,4.721,1.645,3.519,2.949,1.458,4.029,1.552,3.330,3.617,2.177,4.380,2.583
0,4.601,4.630,3.894,3.508,1.673,2.806,2.415,2.997,3.195,3.412,1.534,2.528,4.234,4.529,4.478,3.924,1.686,4.939,3.986,3.461,1.318,3.100,1.878,3.496,4.362,3.305,3.207,3.295,1.408,2.728,1.660,4.273,4.856,4.518,3.404,3.898,4.942,4.648,4.084,2.068,2.724,4.538,4.571,1.177,3.518,1.675,3.615,4.248,2.514,4.717,3.082,1.300,4.740,2.356,2.412
0,4.428,3.145,3.902,3.221,1.179,1.786,4.210,3.713,2.196,4.364,3.506,3.975,1.771,1.965,2.183,2.011,3.720,4.800,3.474,2.132,4.471,3.497,2.456,3.193,3.823,4.982,4.056,3.396,1.790,1.265,3.855,1.128,4.896,2.728,1.866,2.850,1.856,4.120,4.829,1.807,4.096,2.872,1.716,2.041,3.822,1.250,3.901,4.687,1.290,2.547,4.415,1.221,3.184,3.030,3.200
0,4.580,2.288,1.246,1.857,4.037,1.907,3.291,3.039,4.373,2.296,1.343,4.610,3.899,4.284,4.697,1.385,2.218,4.882,2.783,4.139,4.561,3.375,1.208,3.121,2.103,2.801,2.044,2.531,1.179,3.231,1.968,3.244,3.114,4.904,2.882,4.599,3.316,3.441,2.107,2.378,1.255,4.221,1.032,3.733,4.649,3.232,1.730,4.864,1.552,1.151,2.011,4.021,4.178,3.055,2.618
0,3.968,2.756,3.434,1.531,3.471,1.025,3.386,2.678,4.391,1.659,1.011,3.120,3.452,1.614,3.423,2.301,1.411,1.558,2.879,4.706,2.191,2.618,1.636,4.923,4.912,2.678,4.998,1.958,2.849,1.024,4.035,2.085,4.600,3.172,4.331,4.531,4.041,3.935,2.692,3.424,2.458,1.766,2.878,4.029,3.423,1.842,3.453,3.841,2.442,2.622,3.790,4.312,2.150,2.369,2.923
0,3.063,3.301,3.231,4.076,2.294,2.649,4.210,1.496,3.458,3.599,2.900,1.248,4.072,1.212,1.499,2.112,3.839,4.234,1.781,2.464,4.389,2.313,3.495,1.105,4.701,4.785,1.381,4.237,1.542,3.144,4.690,1.193,2.458,1.550,2.737,2.835,3.307,1.103,4.499,1.562,1.924,4.686,1.826,2.163,3.711,4.449,4.706,2.442,4.701,4.337,3.784,2.531,4.246,4.408,3.574
0,1.452,3.291,3.028,3.514,1.788,3.099,4.635,2.260,4.847,2.302,4.938,4.702,3.286,4.475,1.776,4.829,4.887,4.369,4.154,1.288,2.138,4.291,1.306,2.627,1.095,3.884,4.051,4.279,2.558,1.886,4.902,3.386,4.413,2.590,1.987,4.058,4.687,4.503,4.036,1.483,4.545,3.687,4.338,1.887,3.608,4.513,2.248,1.119,4.564,4.870,1.256,4.361,1.326,1.163,2.633
0,3.347,1.423,3.070,2.243,4.759,2.033,4.592,4.736,3.760,3.422,4.964,2.487,4.379,4.955,2.223,2.979,1.831,1.613,4.621,1.257,4.474,1.700,2.754,1.288,3.803,1.058,2.089,3.800,1.939,4.871,1.347,4.697,4.599,1.364,4.970,4.248,3.621,3.512,3.235,3.891,2.891,3.504,2.799,1.285,3.763,4.974,1.491,2.187,1.030,3.637,2.748,1.533,2.697,1.845,2.598
0,1.724,3.603,2.702,1.505,4.734,4.876,1.188,2.918,4.633,2.970,1.560,1.795,2.438,3.992,4.834,4.651,4.004,2.783,4.787,1.620,4.364,2.410,2.663,3.866,2.305,3.533,4.824,3.285,3.334,2.020,2.096,3.155,4.035,1.806,4.505,1.433,4.951,2.444,2.959,2.026,2.960,1.622,4.266,4.603,4.777,4.808,1.563,4.524,3.096,3.080,1.731,4.062,1.983,4.887,1.850
0,2.321,1.146,2.721,3.727,2.558,1.566,2.708,2.002,1.313,3.502,4.894,1.478,3.567,1.243,4.844,2.617,1.337,2.047,2.050,4.713,1.281,3.713,3.348,3.479,3.021,2.428,4.354,4.007,2.540,4.942,2.436,2.118,1.525,3.563,4.366,4.316,4.128,4.375,3.584,4.896,2.210,3.830,4.119,3.956,1.670,4.526,2.638,1.666,2.578,4.852,3.629,4.101,3.361,3.288,2.058
0,2.007,3.262,4.319,3.388,2.227,3.251,4.254,3.836,4.245,3.366,4.782,2.171,1.853,4.802,2.261,3.935,1.236,3.345,2.723,4.895,3.361,1.148,4.866,1.850,2.805,2.284,4.538,4.583,2.971,1.742,3.720,2.568,3.993,1.970,4.691,2.806,3.700,2.109,2.478,4.169,4.527,3.424,4.551,1.904,3.460,4.717,2.009,1.395,1.632,4.488,4.181,4.509,4.144,3.005,3.122
0,1.350,1.454,3.206,3.500,4.783,3.871,4.158,1.868,3.627,1.839,4.499,4.340,3.219,3.852,1.178,3.824,1.075,3.195,4.794,1.680,3.814,2.380,1.798,4.689,2.530,3.739,1.049,1.390,1.809,1.825,2.985,2.030,2.175,2.581,4.838,2.926,2.278,4.117,3.767,2.739,4.904,4.015,4.899,2.209,2.184,1.881,2.347,2.389,1.249,3.909,4.077,1.462,3.114,1.689,1.773
0,1.637,3.380,4.141,4.646,2.711,3.621,2.765,2.365,1.563,2.634,1.038,1.335,2.111,1.587,2.710,4.795,3.231,2.801,3.788,2.729,4.293,3.291,3.401,4.887,4.166,3.377,1.612,3.767,4.696,1.432,2.946,1.476,2.296,2.131,3.387,2.110,1.838,3.233,2.753,3.948,3.331,2.768,3.779,1.817,1.217,3.800,2.236,4.736,4.634,3.471,1.624,4.675,3.114,3.984,3.582
0,2.858,1.957,3.097,2.108,1.754,4.242,1.257,4.725,1.174,1.142,3.872,1.215,2.682,2.064,1.637,1.664,2.981,1.977,2.134,1.145,4.012,2.136,1.375,3.210,3.776,4.736,4.620,4.381,1.640,4.716,1.604,3.478,3.378,4.584,3.883,4.614,2.258,4.103,4.848,1.803,4.633,2.959,1.215,2.288,2.923,3.385,3.738,2.162,2.936,4.615,1.750,2.527,1.896,3.638,1.857
0,2.046,4.094,4.525,4.303,2.723,1.202,4.650,4.980,4.015,4.992,2.533,1.190,2.045,3.301,2.116,1.668,1.948,4.964,4.161,1.924,1.567,4.718,3.757,3.682,3.587,4.176,2.069,1.464,1.602,2.147,3.463,3.978,2.896,4.376,3.508,4.369,3.565,3.727,1.316,2.327,4.545,3.812,1.025,4.901,1.165,1.327,3.678,1.721,3.719,1.860,2.260,3.118,3.213,1.134,4.687
0,2.742,1.215,2.562,1.897,2.074,1.578,2.909,2.369,4.863,1.330,1.330,2.274,3.210,4.477,1.465,3.436,4.306,3.372,3.421,4.794,2.570,2.392,2.711,2.962,1.681,2.657,1.601,2.960,1.508,2.078,3.519,2.685,4.448,4.861,1.803,4.430,1.650,1.541,4.557,1.855,1.102,3.936,1.180,4.085,3.102,3.676,4.952,3.012,2.368,3.717,3.022,4.693,4.751,3.652,1.529
0,1.766,4.027,4.593,3.918,3.569,2.384,3.380,3.213,3.809,4.395,4.517,2.457,4.908,4.734,4.684,3.517,4.245,4.148,2.660,2.150,1.080,2.458,1.377,2.992,4.105,3.645,2.909,4.102,3.928,3.174,1.271,3.089,3.202,2.116,4.579,1.606,1.561,1.449,4.152,4.794,1.232,1.892,1.212,2.619,3.970,3.033,3.028,3.762,1.857,1.194,3.265,3.076,1.066,3.017,1.027
1,2.864,2.269,2.012,4.699,4.343,4.492,3.816,2.245,3.978,4.935,2.880,4.970,3.858,3.455,1.045,2.901,1.196,4.900,4.928,3.332,3.531,4.591,3.321,2.184,2.609,1.035,3.593,2.986,1.762,2.497,4.083,4.845,3.900,2.992,4.348,2.283,4.419,4.331,2.807,4.815,1.790,1.951,2.239,2.820,2.675,1.635,3.391,3.084,1.395,4.862,3.365,1.627,3.502,2.882,2.773
1,2.671,3.087,2.008,3.710,2.543,3.312,3.189,1.415,2.237,1.492,4.499,3.290,1.184,2.816,1.039,2.551,4.019,1.627,1.123,4.624,4.363,1.168,2.297,3.694,3.277,3.524,3.596,2.424,1.990,2.371,1.948,3.318,3.636,2.116,4.334,4.353,1.523,3.422,1.871,3.809,2.311,4.446,2.851,4.511,4.738,4.167,2.545,1.504,1.569,1.921,1.157,3.175,4.674,4.956,1.442
1,2.929,4.364,4.956,2.589,3.676,4.543,4.363,3.891,4.877,3.389,1.555,2.230,1.343,2.187,1.225,2.423,1.526,3.979,2.201,3.799,4.294,2.872,4.493,4.581,2.364,1.017,2.749,3.672,3.578,4.922,4.443,4.594,1.973,3.300,1.426,2.978,4.932,4.586,4.823,1.419,2.793,3.467,1.431,4.562,2.673,2.886,3.169,2.730,4.515,1.535,2.993,4.142,3.579,1.882,3.885
1,4.712,2.734,3.438,3.147,2.199,3.759,3.275,4.193,2.591,2.638,4.066,4.967,3.771,4.732,3.189,4.206,2.726,2.580,1.368,3.213,3.118,4.174,3.174,1.145,2.155,3.536,2.389,4.089,1.117,1.110,3.591,4.386,2.652,2.229,1.314,1.978,3.345,2.812,2.449,1.758,1.695,3.328,1.298,3.516,2.452,1.563,4.738,3.224,2.432,4.430,1.111,4.273,2.888,2.099,1.024
1,4.582,1.388,1.607,1.784,1.798,2.341,1.322,2.015,4.407,4.422,2.804,2.119,1.090,4.071,1.859,1.062,2.570,3.557,4.364,4.311,2.689,3.377,3.060,2.461,3.879,2.129,3.202,4.378,2.748,4.920,3.457,2.084,3.051,1.994,4.560,2.159,1.533,2.961,2.657,1.043,1.808,1.739,2.889,4.567,3.647,1.826,4.413,2.005,3.258,4.521,3.462,3.863,2.410,2.778,4.942
1,4.259,1.842,3.780,3.767,2.210,1.103,4.627,3.583,4.634,2.865,1.409,1.928,1.424,2.832,2.964,1.345,3.243,2.764,2.808,1.724,4.060,4.525,4.839,1.379,1.604,4.408,2.099,3.097,1.376,4.620,2.116,2.130,2.310,2.843,3.447,3.046,4.896,3.391,2.411,2.449,2.908,1.175,2.331,2.543,4.198,2.012,1.358,4.541,3.690,2.347,2.682,4.955,1.186,2.612,1.637
1,1.149,4.820,2.948,4.434,4.101,4.524,2.082,1.119,2.071,2.935,4.650,1.706,1.118,2.099,4.506,3.465,4.827,3.498,4.167,1.814,2.776,1.043,2.318,3.962,1.269,2.269,3.329,3.890,1.537,1.252,4.756,2.593,3.161,1.230,4.796,3.626,1.855,2.320,3.870,3.993,4.012,2.929,3.130,3.729,1.750,1.741,2.523,3.443,4.354,4.572,3.293,3.796,1.987,1.139,1.690
1,4.618,2.724,3.069,3.201,4.825,3.567,1.350,4.671,2.446,2.916,3.103,3.598,2.840,4.938,3.997,2.951,4.539,4.991,2.490,2.931,3.411,2.855,4.912,4.985,3.340,1.706,1.624,4.461,4.051,4.411,2.934,2.123,3.471,1.948,2.593,2.341,2.817,1.968,3.810,4.102,3.283,2.129,4.275,2.105,2.721,1.388,3.168,4.388,2.882,1.546,2.216,3.091,3.522,4.425,3.979
1,1.516,2.511,1.103,3.593,2.466,1.324,3.990,2.584,2.145,3.781,1.976,3.612,1.441,1.260,3.846,4.211,3.544,1.403,1.910,3.924,2.696,1.145,4.017,1.643,4.695,3.651,2.734,1.257,1.395,2.819,3.434,1.945,1.730,1.988,2.577,1.036,2.672,2.648,3.346,4.734,3.072,1.822,2.253,4.972,4.577,4.122,2.254,1.710,4.499,2.906,1.122,4.746,2.305,2.811,4.731
1,3.844,1.608,3.715,4.084,4.844,4.358,2.090,1.851,4.467,4.449,4.769,4.115,2.516,3.161,3.523,3.303,2.137,2.723,1.314,2.819,4.878,2.549,4.441,4.791,4.607,1.388,4.872,3.404,4.492,3.782,2.071,1.138,2.215,3.780,1.555,1.818,1.606,2.031,1.513,3.495,4.065,2.392,4.080,2.705,2.010,2.544,1.065,2.438,1.793,3.811,1.191,2.265,4.058,3.620,3.301
1,1.885,2.381,3.700,3.391,1.438,1.738,3.540,4.027,1.541,1.379,3.541,3.865,4.212,3.269,2.703,4.879,2.087,3.599,2.194,2.789,3.336,3.183,2.635,3.729,4.189,1.194,1.146,3.464,2.732,3.926,1.972,1.333,1.769,2.434,3.017,3.946,3.325,1.394,4.285,2.005,3.115,4.261,1.130,1.324,2.541,1.828,4.120,2.360,3.075,4.420,1.780,3.691,3.299,1.817,3.254
1,4.292,3.847,3.466,2.660,4.339,1.647,4.295,4.447,4.751,3.444,4.226,1.246,1.079,2.029,2.172,3.920,4.824,4.942,1.391,2.461,3.326,4.492,1.271,1.994,1.709,1.825,2.573,3.292,1.712,2.378,4.192,3.006,2.084,4.618,3.022,1.465,4.120,1.502,4.485,4.822,4.205,4.959,1.730,4.740,1.419,2.562,1.729,1.254,1.781,4.589,1.827,4.831,1.329,4.388,3.295
