0,1.194,4.075,2.742,0.750,2.652,0.089,0.318,0.348,3.423,0.853,0.342,1.144,3.212,1.409,0.594,4.382,0.384,1.754,1.927,4.027,0.181,4.276,4.511,0.920,3.946,0.029,4.512,0.187,4.193,3.201,4.482,0.273,1.914,0.090,3.598,2.782,4.148,0.813,0.544,1.720,0.548,4.618,2.122,2.202,4.144,4.340,1.245,2.889,1.911,0.883
0,3.161,0.513,0.420,2.996,2.387,4.830,4.007,1.006,1.182,2.808,0.518,0.177,0.440,4.036,1.551,3.566,3.620,1.738,1.254,2.172,4.665,2.015,2.376,4.963,4.272,2.496,1.460,3.446,4.341,2.723,4.282,1.679,1.979,3.768,3.723,0.705,2.350,1.621,1.379,1.475,4.228,1.670,4.758,4.095,3.345,4.955,2.933,3.970,2.219,0.186
0,4.453,4.513,3.905,3.745,4.422,1.966,2.716,4.955,3.390,0.602,3.549,2.236,1.513,1.397,3.341,2.514,4.269,3.252,0.061,0.331,2.811,0.359,4.114,3.400,1.799,3.722,2.868,0.374,1.493,2.692,1.058,0.611,3.637,4.195,1.236,4.605,4.169,3.157,3.416,3.861,3.207,2.772,2.964,1.262,2.737,0.216,4.458,2.199,0.875,0.198
0,3.406,1.359,2.094,0.431,2.352,1.302,0.811,0.540,4.567,1.999,1.919,0.114,0.390,3.629,4.510,2.883,2.739,2.554,3.552,2.158,3.734,0.965,2.906,3.836,4.796,3.381,2.200,2.804,3.965,1.976,2.772,1.686,2.300,4.975,2.154,2.181,2.893,0.275,4.940,3.163,1.282,3.254,4.650,4.027,0.392,3.744,4.526,1.620,1.454,4.953
0,4.816,0.053,1.042,3.669,1.086,1.361,2.886,0.973,3.444,4.418,0.999,4.871,4.259,2.411,3.213,4.734,4.346,2.709,2.891,1.781,0.774,3.581,2.855,3.043,4.586,0.322,1.624,4.705,2.912,1.735,3.555,4.985,2.721,0.234,2.367,3.221,0.697,2.953,3.583,2.624,3.203,3.583,2.220,4.478,3.112,1.294,4.436,0.680,3.966,4.315
0,4.984,0.637,4.133,2.465,0.995,3.129,0.446,0.975,4.374,4.051,3.573,3.576,0.142,2.766,1.091,4.968,0.556,1.408,0.177,3.537,3.935,1.307,3.793,3.982,0.071,4.381,3.195,0.967,3.744,4.804,3.046,3.440,2.948,2.625,4.929,0.771,0.974,4.804,4.683,1.589,4.902,2.288,3.635,1.607,2.126,4.758,1.276,3.981,3.148,1.176
0,0.092,3.514,4.791,1.677,1.424,0.180,0.934,4.327,3.672,2.152,1.413,0.268,4.096,2.130,2.204,2.909,0.778,3.587,0.860,0.580,2.221,4.318,3.020,4.627,2.059,4.686,3.167,4.263,2.678,1.992,2.367,0.019,1.799,2.357,0.619,4.714,3.591,1.912,1.336,3.881,4.300,2.989,1.029,3.295,0.698,2.932,4.307,0.085,3.569,3.394
0,1.244,2.191,4.286,3.750,0.169,1.013,2.708,3.955,4.092,4.296,4.274,2.853,1.267,1.591,2.992,1.067,1.387,2.192,0.816,4.052,1.784,0.078,0.239,1.523,4.318,4.987,0.451,4.769,4.832,3.085,2.700,1.311,3.754,1.871,1.397,1.007,1.663,4.481,3.469,1.930,1.661,0.320,1.285,2.275,3.554,0.214,0.188,1.823,0.685,2.768
0,1.815,4.871,3.471,3.030,2.007,1.142,3.050,2.954,0.457,2.092,4.305,1.362,2.812,2.461,1.373,3.867,4.888,3.852,2.208,0.862,1.920,1.506,4.141,1.615,0.955,3.978,2.350,2.963,4.305,0.737,4.020,2.418,3.441,3.492,4.832,3.821,4.817,0.121,0.307,4.485,2.266,3.518,2.277,2.962,3.224,3.349,1.998,0.750,3.300,3.524
0,2.517,3.518,3.766,4.476,3.545,3.618,4.769,3.636,3.362,1.080,3.678,0.571,4.707,2.408,0.857,4.752,4.264,1.354,0.984,4.768,1.700,4.629,0.069,4.334,2.335,0.787,2.447,2.410,3.525,0.386,2.015,2.194,0.360,0.224,2.870,1.999,1.440,3.427,0.447,4.431,4.261,2.938,4.081,2.359,0.582,1.180,0.103,1.488,0.481,0.543
0,1.175,1.284,1.488,4.636,1.319,0.140,1.761,4.056,1.940,0.262,4.715,1.223,1.992,4.773,1.720,4.982,2.585,2.259,2.362,2.797,4.520,4.811,4.780,3.921,1.450,1.230,4.752,2.428,0.327,3.735,1.885,0.161,3.216,2.595,3.451,2.979,4.599,4.532,3.991,1.079,1.163,2.687,0.200,4.016,4.025,1.226,3.878,3.478,1.875,0.655
0,3.619,2.903,4.751,3.580,1.567,2.217,2.671,2.494,1.862,0.275,3.325,1.433,3.925,2.758,0.906,0.432,2.534,1.967,4.855,4.109,4.208,4.955,1.147,2.313,4.120,0.934,1.919,1.617,1.593,1.957,1.472,2.971,4.803,2.523,1.741,3.001,0.747,1.079,0.398,2.896,4.442,1.274,1.701,1.599,2.341,0.699,1.867,3.860,3.004,4.657
0,2.188,1.048,1.832,3.643,2.077,0.261,0.598,2.715,1.327,1.734,1.633,4.407,2.456,3.440,0.561,1.416,3.833,0.383,2.436,1.352,3.764,1.906,4.048,4.859,0.375,4.674,3.399,3.193,1.866,0.201,3.614,3.143,4.851,1.968,4.700,2.978,3.491,4.834,2.685,1.611,0.991,3.884,0.363,1.653,2.695,4.677,3.549,1.134,4.144,4.886
0,3.678,0.057,3.220,4.886,4.376,0.493,4.523,1.653,4.544,3.632,4.638,4.187,3.865,2.630,4.654,1.787,4.739,3.527,2.384,0.469,4.283,3.641,4.505,4.918,4.769,0.352,4.854,0.944,1.237,2.689,3.355,2.152,2.730,0.855,1.339,3.246,0.937,0.271,3.649,0.042,1.767,3.834,2.376,1.687,2.761,4.526,1.491,3.642,1.978,2.861
0,2.906,1.303,1.659,3.086,1.960,1.894,0.326,3.653,0.713,2.261,0.918,0.697,0.067,4.317,3.486,2.549,3.798,3.766,3.339,2.721,1.443,3.758,3.560,2.510,1.420,2.519,0.609,1.548,2.640,4.706,0.535,3.669,1.254,0.381,4.707,3.299,1.615,2.150,0.099,4.324,4.307,3.817,1.967,3.418,3.113,2.879,2.875,2.754,4.058,1.506
0,4.607,0.833,2.699,0.796,4.576,4.655,1.873,3.153,3.435,3.081,1.194,4.649,0.955,4.338,1.067,4.893,4.071,2.374,2.980,4.878,4.478,3.198,1.698,0.869,1.825,2.363,2.460,0.223,1.258,2.050,2.933,0.096,4.547,1.107,1.839,0.736,1.010,0.744,1.033,2.125,3.055,4.180,2.727,3.551,2.672,1.989,2.910,0.641,3.671,3.520
0,2.003,3.401,2.046,0.456,3.499,0.813,2.199,2.221,1.675,2.597,4.911,4.106,1.573,1.080,3.156,1.211,3.273,3.064,3.660,1.907,2.231,4.551,3.236,0.589,2.709,4.272,3.150,1.987,4.687,1.246,0.112,2.672,4.255,1.257,1.277,4.662,0.891,1.585,3.555,4.139,1.740,2.985,4.450,1.733,4.256,3.308,4.840,4.999,0.769,4.993
0,0.473,4.372,1.575,1.556,3.148,0.204,0.749,2.565,3.216,0.961,3.064,2.251,2.092,2.423,1.575,4.182,3.440,3.597,4.480,0.807,2.649,2.204,3.236,1.971,2.931,1.624,4.148,4.837,2.329,0.227,1.238,3.540,2.881,1.333,3.808,3.380,4.826,0.315,3.776,2.931,4.461,1.772,0.431,1.499,1.946,1.502,0.298,1.304,0.177,0.119
0,2.048,1.542,4.813,3.221,4.731,1.781,3.736,0.176,3.544,1.994,3.247,4.655,4.201,0.974,4.709,2.581,3.389,2.938,4.704,1.466,0.123,2.929,2.579,2.582,0.300,3.399,2.442,3.518,1.159,4.790,0.087,4.546,3.433,1.972,4.635,3.846,2.110,0.041,2.893,1.578,2.675,1.455,1.357,3.980,2.823,4.122,2.241,4.647,1.145,2.705
0,3.947,4.241,1.516,1.025,3.929,1.279,2.946,2.378,0.800,0.499,3.618,1.069,4.577,2.881,3.325,3.355,0.044,1.842,1.641,0.519,2.021,4.347,1.992,1.148,0.217,4.607,4.385,4.600,1.781,3.155,1.361,0.722,3.515,1.954,4.150,4.689,3.654,0.062,0.852,1.670,4.855,3.866,2.608,1.381,4.802,0.028,4.590,4.779,0.656,1.220
0,1.247,4.274,0.211,4.041,4.905,0.999,3.439,3.295,4.150,3.924,0.508,1.281,4.968,4.789,4.484,3.977,3.791,2.916,0.335,4.061,3.588,0.863,4.796,3.899,1.411,0.714,1.619,1.674,1.380,3.441,3.460,3.700,4.390,2.655,4.448,2.906,1.946,3.868,2.116,2.898,4.546,2.113,2.565,1.286,4.998,2.422,2.763,4.796,3.789,1.878
0,0.181,1.264,4.140,3.021,2.751,2.840,3.693,1.957,4.004,0.237,1.226,1.505,4.950,4.972,1.760,2.850,3.299,0.585,4.208,3.971,3.253,2.836,4.889,0.325,2.738,4.631,4.596,2.516,4.485,1.840,3.613,1.970,1.462,0.749,1.888,0.245,2.331,4.934,4.957,0.333,4.797,0.335,1.370,0.672,3.288,2.268,3.698,4.295,4.460,4.174
0,4.957,2.587,2.831,3.477,3.085,2.368,4.702,3.409,2.399,3.710,4.541,3.017,0.898,4.044,3.361,2.727,4.847,4.670,4.468,0.809,2.781,2.781,2.333,1.332,4.841,3.764,3.371,0.275,4.403,0.250,2.729,1.963,3.062,1.654,3.696,2.593,3.800,1.947,2.878,3.896,1.463,1.141,4.595,1.407,0.786,1.484,3.574,0.595,0.171,3.882
0,0.768,1.988,0.108,1.080,1.427,1.222,3.657,4.305,1.500,0.334,4.531,0.138,0.071,0.743,3.887,2.956,3.966,1.601,1.571,3.277,4.932,1.524,1.712,0.787,4.584,2.858,3.278,1.226,3.503,2.307,1.426,2.052,2.736,0.737,1.675,2.264,0.537,4.773,0.400,4.628,4.829,2.660,2.330,1.804,3.399,0.445,4.478,0.095,4.744,3.095
0,4.081,2.739,4.950,3.319,1.805,3.898,1.379,0.377,1.697,4.320,2.540,3.182,2.528,1.006,2.250,1.024,4.243,1.193,4.456,0.372,0.707,1.104,4.794,4.943,3.971,4.184,4.309,1.527,1.678,0.890,4.392,4.369,2.741,2.719,2.953,2.637,1.300,1.913,3.237,0.302,1.881,1.369,0.756,1.808,2.736,0.984,0.639,3.421,4.625,3.337
0,4.999,4.141,2.396,1.543,0.905,0.518,4.403,4.903,1.724,2.969,2.839,1.683,0.534,0.428,3.313,1.597,4.402,0.437,1.905,3.155,4.641,1.047,4.759,4.965,4.765,4.035,4.639,2.517,1.399,2.404,3.779,2.634,0.170,0.576,1.878,4.486,1.812,2.611,1.261,2.224,1.476,4.557,4.554,1.771,4.137,4.365,1.140,0.414,2.952,0.550
0,3.175,4.835,2.896,3.078,2.972,2.476,2.142,0.454,3.154,1.170,0.619,3.738,2.137,0.664,3.040,2.667,4.479,2.501,2.931,3.154,1.043,0.705,1.835,0.496,1.529,2.541,0.953,2.713,0.539,4.966,3.545,3.412,4.912,1.419,1.759,1.610,4.550,3.349,1.795,4.407,1.362,2.640,3.378,4.881,3.762,2.753,4.149,0.699,0.426,4.062
0,3.103,3.582,3.997,1.251,0.979,1.547,0.988,0.821,2.747,1.160,0.952,1.390,0.218,2.533,2.628,0.510,2.348,3.155,1.974,4.818,2.918,3.177,3.124,3.485,1.429,0.054,3.318,0.980,2.080,2.905,3.781,0.651,2.705,2.817,3.031,2.005,1.859,4.548,2.619,4.063,0.050,4.068,1.176,3.517,0.346,3.659,2.832,0.042,2.397,2.993
0,3.754,1.063,4.612,2.979,1.272,0.325,1.464,3.261,0.937,3.438,0.982,4.390,3.205,1.445,4.619,0.218,0.547,4.445,4.357,0.470,4.792,1.127,3.331,0.951,3.145,2.694,1.643,2.540,3.790,4.489,3.321,1.135,0.795,4.107,1.303,0.623,2.618,1.866,2.991,0.255,2.942,1.034,0.556,3.328,1.884,3.314,0.051,4.046,4.664,2.114
0,0.074,2.992,0.868,3.892,0.335,3.619,3.751,4.841,0.311,1.683,1.500,1.460,3.208,1.354,3.239,3.602,4.533,2.034,4.695,4.224,3.892,4.958,3.540,4.237,4.535,2.824,3.539,0.662,1.476,1.354,1.051,1.313,0.431,1.234,1.249,0.784,0.249,3.817,3.715,3.088,3.681,2.876,2.496,4.266,0.241,2.408,1.784,2.345,2.086,0.685
0,4.743,2.694,2.446,1.730,0.810,0.279,4.375,0.126,2.545,0.010,2.621,0.888,0.369,2.464,1.170,1.380,1.123,1.920,0.999,4.203,1.051,4.275,1.564,3.290,2.171,1.069,4.790,3.979,1.134,1.912,4.810,3.893,1.100,1.051,4.763,1.387,2.489,1.672,3.093,4.173,3.458,3.469,3.593,1.818,4.926,4.168,3.141,3.361,1.835,1.524
0,4.877,1.363,2.924,1.364,3.670,4.198,1.088,1.794,0.354,4.106,2.258,0.101,2.849,0.537,2.603,3.139,1.763,4.580,4.219,0.177,4.858,1.186,3.229,0.059,2.384,2.873,3.364,3.801,4.750,3.923,2.994,1.252,3.056,4.614,2.943,1.143,1.810,4.031,2.359,0.051,4.273,1.390,1.445,1.659,0.380,4.480,3.249,2.471,4.188,1.894
0,2.982,4.731,0.467,3.071,1.448,2.151,4.821,0.470,2.522,1.860,0.848,2.048,1.406,3.223,3.382,3.076,4.078,0.156,2.353,3.150,0.870,4.587,4.703,2.475,3.380,3.369,4.200,1.068,1.278,0.698,4.236,1.928,2.628,4.013,3.522,2.032,1.086,4.458,0.333,0.014,4.569,0.154,0.229,2.393,3.707,4.101,2.625,2.677,3.478,1.593
0,4.337,1.519,2.367,4.525,2.219,2.043,4.789,1.053,1.719,2.590,4.748,2.796,3.547,4.113,1.604,1.751,4.975,4.649,0.219,3.979,3.271,2.855,1.471,3.543,3.285,0.109,4.824,3.752,2.134,2.031,1.183,2.352,1.933,0.254,4.824,0.276,4.167,2.451,2.734,1.883,0.721,4.440,0.236,3.159,3.494,3.864,3.719,2.408,1.310,3.465
0,0.688,3.066,0.046,2.737,4.663,3.430,0.957,1.440,2.822,0.148,0.841,0.376,1.204,2.793,1.790,2.716,2.279,1.418,1.070,3.904,1.255,1.777,4.337,2.096,2.934,0.848,1.596,4.958,1.516,3.708,1.829,2.428,1.892,3.690,2.982,1.088,3.159,4.525,0.879,1.463,3.753,1.593,0.531,4.012,4.058,1.116,4.797,4.125,2.156,1.355
1,4.441,0.281,0.329,0.488,3.979,3.615,1.412,0.246,4.564,0.298,1.185,2.656,1.075,0.673,0.815,1.352,4.511,2.063,2.968,4.647,4.730,3.402,3.063,0.921,1.610,2.822,0.606,4.663,0.915,3.260,1.387,2.895,1.569,0.846,4.610,3.182,3.187,0.485,3.236,4.311,1.138,0.445,3.015,0.178,2.125,1.731,0.612,4.775,2.427,2.060
1,0.981,0.917,3.262,0.807,1.484,4.330,1.124,3.567,3.633,3.982,3.902,1.680,3.357,1.556,4.514,1.175,4.037,3.141,1.929,4.997,3.231,1.085,4.709,0.269,2.631,3.473,3.945,2.975,3.163,2.119,4.053,3.472,0.258,0.103,0.101,0.767,3.013,0.488,1.021,2.752,1.267,0.892,2.055,0.802,4.286,3.173,3.442,4.251,3.151,2.923
1,1.131,3.546,4.502,3.328,4.171,1.009,2.232,0.898,2.810,3.960,1.476,2.749,0.378,4.621,0.389,4.659,0.867,1.595,2.346,4.967,4.475,0.219,4.674,2.690,3.803,1.274,4.691,0.244,2.618,4.697,3.409,4.130,2.160,1.255,2.667,0.350,0.006,4.956,4.725,2.728,4.538,0.889,3.707,4.385,0.963,1.745,0.430,0.194,0.678,1.880
1,3.277,1.638,2.752,0.945,1.311,3.401,3.504,0.065,3.830,3.845,1.093,2.878,3.938,3.945,1.014,1.094,0.667,1.991,1.863,0.137,1.052,4.801,3.555,4.617,4.947,1.997,0.903,4.459,1.641,0.992,3.729,3.559,0.140,1.733,2.108,1.186,1.834,1.909,3.036,1.149,2.848,3.429,2.995,0.883,1.682,0.645,0.206,0.366,3.535,2.329
1,4.595,0.677,4.229,0.868,1.295,0.749,0.738,4.575,2.535,0.617,4.500,0.336,4.755,2.341,4.225,4.773,1.813,3.681,3.813,2.572,1.096,1.607,3.365,3.000,1.731,2.835,4.042,4.932,1.169,3.000,3.464,4.641,3.993,4.295,2.489,4.085,1.512,1.297,3.684,4.337,0.114,1.007,0.217,3.836,3.401,3.447,4.300,4.854,4.867,2.022
1,0.739,4.229,4.418,0.506,2.874,4.899,1.995,3.667,2.999,2.407,4.304,1.525,3.836,3.136,1.482,2.921,1.961,1.884,0.900,0.006,2.578,3.460,4.442,0.098,2.794,1.835,4.903,0.564,3.235,1.566,4.158,1.795,0.262,1.091,4.431,4.663,0.154,2.058,1.328,3.461,0.442,4.931,0.123,4.777,1.722,0.309,0.641,0.205,1.927,4.740
1,4.315,2.323,1.807,4.520,3.077,2.056,1.122,3.542,4.232,0.563,0.889,1.270,1.854,4.853,0.827,2.101,1.004,2.426,0.279,0.037,0.079,1.400,3.423,2.348,2.961,3.500,4.259,1.764,3.934,3.109,4.653,4.454,0.039,2.115,1.466,4.742,4.457,1.539,0.136,2.451,4.971,1.520,2.829,4.607,0.219,3.516,1.623,0.195,0.044,0.000
1,3.796,4.993,4.865,1.155,3.387,1.935,2.288,1.242,1.273,3.611,0.957,0.107,2.881,0.176,1.021,2.043,1.616,2.248,1.503,1.542,1.676,2.694,0.778,0.451,1.159,3.604,2.716,4.829,3.273,1.760,4.964,2.969,0.184,3.685,0.320,4.565,2.849,1.640,0.039,1.977,0.776,2.822,4.272,1.549,2.624,0.920,1.592,3.195,2.137,0.366
1,2.124,1.749,4.954,4.997,3.370,1.155,3.725,2.158,4.061,1.237,2.256,1.803,0.302,0.917,4.322,3.709,1.722,2.909,0.091,3.204,2.380,3.453,3.010,4.804,2.417,2.106,0.703,1.277,2.111,2.315,4.432,3.665,3.213,2.742,0.615,0.536,3.588,0.047,1.248,3.300,2.279,1.984,4.198,4.965,0.213,1.549,2.621,0.687,2.969,1.973
1,0.536,2.796,0.022,1.531,1.542,2.233,1.600,4.783,2.571,0.572,4.792,4.994,2.392,3.893,2.130,1.296,4.551,2.453,3.249,3.533,1.600,1.284,1.705,1.637,1.947,3.730,0.583,3.445,2.539,4.717,4.708,0.057,4.812,2.042,2.604,2.776,2.315,0.802,4.456,3.332,4.638,3.446,2.259,1.067,3.994,3.777,0.520,3.296,0.356,2.236
1,1.614,0.974,3.517,0.316,4.173,0.931,2.172,4.639,0.272,0.688,4.066,3.666,0.460,3.600,0.357,4.814,2.827,3.920,4.607,0.244,0.970,3.102,0.850,4.508,1.433,1.764,2.990,3.432,3.701,4.308,4.801,3.980,2.472,2.632,3.215,3.978,3.031,4.765,3.615,2.023,0.160,3.390,0.884,2.413,2.391,2.527,3.364,1.743,4.722,1.793
1,1.704,0.101,3.318,0.119,2.580,1.736,0.126,2.510,3.886,3.905,2.399,0.827,4.131,0.892,1.712,0.979,1.915,2.973,0.341,2.000,0.137,0.210,3.274,3.560,0.714,2.595,2.507,0.297,4.573,1.251,1.518,3.779,2.098,1.676,3.097,1.576,4.983,0.659,0.557,3.634,3.953,3.430,0.640,2.901,4.215,1.451,1.567,4.717,2.693,4.169
1,0.670,4.513,0.849,2.897,4.925,0.466,1.854,3.100,0.400,4.845,1.285,0.275,2.852,4.552,0.360,2.636,1.944,0.388,1.756,4.438,2.402,2.688,1.156,4.170,1.330,3.485,3.382,1.879,3.651,0.513,4.655,0.969,3.265,3.366,3.799,1.420,3.045,0.878,3.183,0.582,2.046,1.876,4.723,1.122,4.488,4.900,2.743,3.727,2.866,3.534
1,4.719,3.141,2.772,2.487,1.333,3.910,0.367,2.551,0.912,0.729,2.567,1.088,0.597,2.461,2.947,2.459,4.565,2.536,0.113,4.256,3.946,2.159,4.496,0.667,3.679,4.546,4.599,2.328,3.649,0.993,4.642,4.892,2.804,4.362,4.003,4.050,3.518,2.110,0.526,0.104,1.813,1.281,0.311,3.572,0.166,2.457,4.594,1.260,0.636,4.562
1,3.579,4.128,4.033,4.516,4.588,3.037,4.586,2.147,3.801,0.830,3.063,0.739,0.972,0.887,2.468,4.953,4.921,0.865,1.453,0.855,1.400,0.746,1.585,0.816,0.938,0.775,3.170,0.351,1.485,2.596,3.401,3.022,0.795,1.177,4.707,4.073,0.450,1.283,4.036,0.588,2.675,1.484,3.255,3.957,2.478,3.681,3.426,4.330,3.861,4.438
1,4.522,1.666,4.707,2.335,2.850,0.985,4.550,3.780,1.589,0.266,3.904,3.749,1.551,1.074,3.637,3.734,2.278,1.301,2.194,3.160,2.911,3.740,1.427,3.431,4.557,1.468,4.313,2.903,4.651,1.125,4.728,3.737,4.757,3.436,4.541,2.364,3.514,3.228,4.193,2.148,4.611,3.255,0.820,2.289,3.842,0.120,0.657,1.124,1.320,4.382
1,2.520,2.035,4.966,0.949,0.881,1.053,0.895,0.331,0.414,0.745,2.129,1.958,2.373,4.169,2.828,2.301,3.210,0.252,1.079,0.835,3.974,3.920,4.387,1.613,3.960,3.299,3.116,1.458,0.023,0.330,2.481,1.275,2.074,3.730,1.123,1.199,2.992,2.096,1.354,1.168,0.120,0.150,3.736,1.257,4.079,4.801,3.808,0.592,3.367,1.805
1,3.700,4.992,0.164,3.769,0.757,1.327,3.938,2.345,4.760,2.324,4.902,2.654,1.299,1.084,1.623,2.814,3.509,0.481,0.584,1.930,2.157,3.047,0.636,2.016,2.379,0.568,4.443,4.292,4.663,4.466,1.274,0.651,4.805,3.590,3.612,2.807,3.375,1.060,0.137,4.892,3.711,1.996,2.731,0.222,2.277,3.842,3.728,2.444,3.093,4.837
