0,4.180,4.584,2.995,4.807,2.390,1.615,3.696,1.722,4.406,1.199,3.288,2.321,2.819,1.286,2.458,2.592,4.763,4.472,3.294,4.492,2.828,4.042,1.862,3.057,1.598,1.696,4.120,1.619,2.606,1.191,1.363,2.296,3.242,4.766,2.912,3.338,3.060,1.654,2.033,3.028
0,4.239,2.050,1.893,1.453,1.199,1.490,1.665,2.907,4.560,4.188,4.292,3.788,2.818,2.548,3.124,1.494,1.595,2.615,3.208,3.903,1.063,3.862,3.369,1.248,4.148,3.139,1.847,4.193,4.729,3.359,1.711,2.023,1.345,1.338,2.198,4.865,2.635,1.256,4.770,4.043
0,4.956,2.832,1.196,4.939,4.559,3.560,2.155,1.790,4.911,2.786,3.254,2.946,3.278,4.891,1.067,2.237,3.209,4.118,2.311,3.600,1.051,1.256,1.003,1.419,3.430,1.732,2.174,1.088,2.510,3.253,2.131,2.578,3.662,1.491,4.176,2.603,2.010,1.434,2.021,1.770
0,4.751,2.679,2.527,1.822,1.390,1.206,1.343,4.952,2.105,3.821,4.335,1.579,4.332,2.424,4.268,4.762,1.662,2.801,4.624,1.130,3.074,3.950,2.875,1.576,1.054,4.167,4.757,3.424,3.080,3.956,3.024,2.651,1.855,4.802,4.325,2.434,3.912,4.643,4.297,3.060
0,3.299,1.932,3.065,2.814,1.730,1.870,1.226,3.234,4.275,3.159,3.581,1.153,4.774,1.614,1.912,4.527,3.325,2.649,3.832,1.222,1.650,2.154,4.644,4.441,4.561,2.700,3.588,3.552,1.676,3.224,3.860,3.463,2.290,3.995,3.782,1.449,1.807,2.266,4.044,1.821
0,1.195,2.617,4.518,2.015,4.896,1.411,2.687,2.432,4.623,3.115,1.432,4.575,1.746,3.128,2.485,4.898,3.235,3.948,3.873,3.801,1.431,3.454,2.497,2.057,4.315,1.394,4.737,2.795,2.235,3.786,3.183,3.895,1.384,3.688,4.485,4.613,3.454,2.634,3.291,4.575
0,4.595,4.755,1.664,1.887,1.558,3.344,2.244,3.619,2.364,2.082,1.892,1.079,4.325,4.451,2.231,4.082,2.986,1.928,3.484,1.674,2.304,3.697,4.608,1.861,3.669,4.920,2.575,4.980,2.415,1.345,3.433,1.053,2.051,1.046,4.237,2.070,1.608,2.533,1.347,1.444
1,3.499,4.788,1.089,4.433,3.020,4.604,3.929,4.389,1.682,2.053,4.425,2.436,4.001,1.229,2.710,4.878,3.513,3.077,3.076,1.003,4.817,4.780,1.010,4.746,3.241,1.518,2.784,4.082,3.793,1.875,3.109,3.844,1.162,3.808,3.600,2.544,3.844,1.202,4.668,1.897
1,1.946,2.090,4.287,4.822,2.696,1.858,4.391,2.503,2.772,4.665,1.050,1.021,2.499,3.227,3.547,3.682,1.115,1.697,3.398,2.313,4.601,1.150,4.535,1.864,1.182,2.524,4.108,1.162,1.153,3.936,4.774,4.409,2.618,3.221,4.808,4.035,3.192,1.534,2.991,4.775
1,2.153,2.779,3.502,2.030,1.064,3.495,2.562,3.769,2.398,3.776,4.418,1.328,4.838,4.077,2.742,4.833,1.596,2.626,1.276,4.888,3.400,1.184,2.319,4.742,2.762,4.183,4.318,3.175,1.389,3.247,2.089,3.937,2.498,3.696,3.304,3.657,1.266,3.725,3.986,1.270
1,1.817,2.192,3.533,2.596,4.510,2.896,3.565,1.753,3.636,4.803,1.971,4.341,4.366,2.719,2.899,3.927,3.955,3.073,2.003,1.026,1.551,1.053,1.061,3.920,4.064,3.373,4.519,3.013,2.388,3.296,3.147,1.781,3.637,2.081,2.805,3.287,3.231,3.578,4.829,4.637
1,3.707,2.833,4.237,4.359,4.357,3.838,3.281,3.317,2.756,4.732,3.157,1.472,2.468,3.985,2.496,3.001,1.485,4.662,1.027,3.519,4.180,1.768,2.466,3.572,4.704,1.190,2.156,1.864,2.571,4.996,1.136,3.105,4.188,1.137,2.676,3.523,1.997,4.894,2.327,1.366
1,4.214,3.661,1.850,2.171,4.663,1.780,1.394,2.422,1.099,1.454,3.266,4.741,3.362,2.526,4.448,3.897,1.229,1.212,4.812,3.370,2.547,2.891,3.671,4.493,2.107,4.019,3.956,4.575,3.669,1.531,2.584,1.441,1.760,3.366,4.987,3.316,4.339,3.399,3.293,2.398
1,4.962,2.181,2.802,1.008,2.181,4.766,3.729,3.491,4.281,3.035,1.189,4.077,3.202,1.446,3.114,1.278,3.216,2.784,3.137,2.434,1.678,1.280,4.354,4.113,2.597,4.832,2.969,3.625,1.497,1.338,1.424,2.366,3.889,2.473,4.835,1.037,2.853,2.410,4.016,1.497
1,3.404,3.629,4.291,2.892,1.507,4.149,2.764,1.538,1.712,3.158,1.081,3.439,3.696,3.502,2.084,2.660,3.586,3.774,2.962,3.609,4.133,2.132,4.707,4.459,3.758,3.256,2.177,2.506,1.382,2.602,3.610,2.011,1.952,2.303,2.873,1.070,3.919,4.933,3.984,4.477
1,3.668,1.728,4.411,1.287,3.580,4.858,4.198,3.974,1.932,2.753,4.418,2.222,4.541,2.712,2.348,1.068,4.382,4.189,3.147,4.481,4.072,1.463,1.948,2.374,3.134,3.339,4.374,4.989,3.936,1.993,2.921,2.362,3.420,2.271,2.475,3.395,3.619,4.221,4.922,2.673
1,2.317,2.769,4.953,2.052,1.907,4.247,1.717,4.626,3.958,3.507,4.311,3.866,4.000,2.811,2.828,3.140,2.624,2.770,3.133,4.043,2.266,1.157,2.636,4.375,3.764,3.564,1.481,2.455,1.957,3.469,3.719,3.288,1.969,2.616,4.012,4.163,4.248,3.620,3.549,2.562
1,1.175,4.038,4.754,3.129,1.279,2.896,4.992,3.341,3.412,1.783,4.422,3.674,3.423,4.177,3.557,4.629,1.877,2.791,2.702,2.070,4.960,4.597,4.487,2.929,1.985,3.208,2.711,3.044,1.587,2.231,4.325,1.065,4.636,3.794,4.154,1.990,3.392,4.239,2.600,1.338
1,2.650,3.965,4.229,2.736,4.087,4.891,4.703,4.324,1.326,2.594,2.362,3.477,3.056,1.798,3.343,2.994,3.341,1.834,3.457,1.850,2.454,4.368,4.512,4.117,2.231,3.200,1.653,2.566,1.130,4.620,1.321,3.294,4.655,4.216,4.716,3.813,1.026,1.873,1.281,2.265
1,4.126,4.768,4.726,1.221,1.504,2.291,2.177,4.676,3.806,4.202,4.589,2.352,3.756,3.717,1.940,3.322,2.541,4.743,4.902,1.517,4.026,4.697,3.594,2.491,3.838,3.216,3.599,2.820,1.483,4.916,2.944,2.445,1.533,2.671,3.912,4.806,2.492,3.393,4.260,3.370
1,2.577,1.402,4.897,4.192,3.523,4.819,3.425,4.267,1.377,1.634,2.896,3.231,2.171,3.217,3.232,4.650,3.673,1.236,1.145,3.861,2.772,2.281,2.800,3.134,2.195,4.465,3.757,1.451,1.391,3.288,4.627,2.253,3.012,1.631,1.902,1.451,3.895,3.064,1.358,2.136
1,1.741,4.396,1.105,4.832,4.870,1.477,3.481,3.745,3.789,1.302,1.451,3.423,3.298,4.388,3.610,3.012,1.087,3.600,4.497,3.842,1.361,3.861,4.885,1.345,2.702,1.244,3.303,2.028,3.099,3.065,4.671,1.133,3.783,1.114,4.001,3.735,2.623,3.582,4.141,4.347
1,3.958,4.782,3.502,3.464,3.459,1.491,4.650,1.866,2.463,3.485,3.110,4.054,1.083,1.347,3.916,4.011,2.272,1.164,3.869,4.840,4.491,1.831,3.589,4.749,4.150,4.536,2.962,4.157,3.471,2.889,4.150,1.568,3.503,2.281,2.940,3.794,4.528,4.094,4.250,2.278
1,3.727,1.817,3.635,4.476,3.062,1.901,3.548,4.373,3.742,2.788,3.256,4.865,3.565,4.169,3.972,1.285,3.726,4.424,4.093,4.322,1.379,1.943,3.569,3.431,1.909,1.919,1.668,1.717,1.590,4.838,4.302,4.592,1.890,4.008,1.383,2.565,3.338,4.267,3.562,2.953
1,3.368,3.371,3.482,2.320,2.121,4.010,3.820,4.158,3.610,3.963,2.511,1.475,3.988,1.736,4.149,2.099,2.980,4.925,3.294,2.729,4.758,3.190,2.327,3.974,1.433,2.027,2.589,1.917,4.563,3.083,3.446,3.810,1.494,1.643,3.248,4.717,1.889,4.654,1.145,1.990
1,2.296,2.177,4.157,2.705,1.891,1.620,3.515,1.861,3.490,1.175,1.046,1.645,1.744,4.702,1.633,4.167,3.325,4.970,1.857,3.815,4.993,1.919,4.795,3.309,3.392,1.444,4.283,1.756,4.730,2.024,1.155,3.673,1.715,1.207,4.109,1.484,1.220,4.332,1.132,2.088
1,3.498,2.330,4.192,4.904,3.641,3.273,2.777,4.450,1.255,1.152,3.158,3.977,2.702,2.363,2.861,3.495,3.996,4.970,1.441,1.353,4.887,4.440,1.156,2.685,3.055,4.904,1.074,2.205,1.396,4.702,1.008,2.433,1.918,3.340,4.407,4.841,3.414,4.005,4.087,2.908
1,4.364,1.370,4.272,1.414,4.766,2.007,4.507,2.222,3.125,2.899,4.973,4.430,2.532,4.071,1.037,3.006,1.704,4.013,3.857,3.053,1.459,1.539,1.353,4.576,3.563,1.178,3.543,4.231,2.717,1.356,1.654,3.288,1.815,1.285,2.995,4.857,1.294,3.913,3.259,1.915
1,1.537,2.431,2.671,1.532,2.329,1.882,4.038,1.246,4.697,2.604,4.913,2.564,4.436,3.839,3.433,3.537,2.998,1.010,1.516,4.562,3.660,1.048,3.859,4.502,3.203,1.542,1.671,1.488,2.274,4.567,3.129,4.271,4.462,4.179,2.556,1.765,1.653,3.321,1.459,4.568
1,3.475,4.206,2.818,4.419,3.295,1.647,1.618,1.588,3.825,2.549,1.609,4.110,3.746,4.917,2.834,1.297,4.839,3.862,3.529,3.753,1.475,4.175,2.557,1.877,2.209,4.330,3.967,2.645,4.542,1.116,4.483,3.528,3.847,1.303,4.464,3.257,3.849,3.023,4.009,4.447
1,1.679,4.705,1.363,2.881,1.558,3.032,4.744,2.535,3.826,1.999,2.169,1.769,2.878,3.300,2.540,4.972,1.307,2.314,4.955,4.619,4.760,1.035,2.103,1.556,4.869,4.870,2.229,4.837,3.522,2.045,1.576,1.553,4.016,3.858,1.235,1.213,3.571,1.915,3.936,2.962
1,2.175,3.159,3.755,2.833,4.909,1.886,3.351,2.988,3.038,2.869,1.932,1.284,3.614,3.299,4.162,4.083,3.497,2.241,1.628,1.640,1.614,3.750,1.340,2.004,2.887,1.667,4.084,1.746,4.086,4.233,4.760,1.987,2.446,4.406,4.626,1.901,1.277,3.588,1.046,4.865
1,2.093,1.526,2.856,3.840,3.393,1.142,3.218,1.814,1.689,4.441,2.937,1.277,4.927,1.825,1.346,1.863,2.340,2.656,2.866,1.410,4.431,1.217,2.050,2.610,2.504,2.158,3.678,3.621,3.378,3.210,1.643,4.889,2.204,4.939,3.844,2.250,4.557,2.213,2.215,1.027
1,2.524,4.241,2.308,4.262,2.837,3.492,2.823,4.428,3.814,3.095,1.105,3.184,1.600,1.151,3.484,3.817,4.935,1.689,3.767,2.713,4.120,1.181,4.676,4.495,1.206,2.375,2.736,4.408,1.733,4.685,1.786,3.969,3.518,1.092,4.804,3.918,1.110,1.814,2.433,4.448
1,1.308,2.905,4.650,2.712,4.898,2.328,4.581,2.989,3.538,2.491,1.133,2.504,1.277,1.066,2.241,1.409,3.806,3.268,1.243,4.757,2.319,3.906,1.911,4.942,4.268,4.859,1.008,1.339,4.250,3.503,2.315,4.033,4.744,1.138,2.753,2.793,4.883,3.570,2.676,4.668
1,4.826,3.692,1.881,4.353,2.415,4.819,3.601,4.147,4.969,2.229,4.101,3.680,3.014,4.898,1.817,1.741,4.442,4.418,4.720,1.523,1.938,4.428,3.905,2.032,3.529,2.484,2.235,2.428,1.544,4.043,2.683,3.804,1.633,4.335,1.793,1.384,4.600,4.886,4.486,2.984
1,3.484,1.186,2.568,4.781,2.367,2.192,3.171,3.306,2.669,2.378,3.223,3.724,4.859,4.347,4.343,2.596,4.828,3.953,2.204,2.395,4.556,1.666,4.993,3.577,3.792,3.364,1.105,2.547,2.924,2.409,3.469,1.858,1.029,3.689,2.200,2.818,3.898,3.264,3.166,3.832
1,1.669,3.159,4.248,4.973,4.399,3.719,3.603,2.152,2.804,4.566,1.207,2.711,3.921,2.066,3.168,1.089,4.683,3.417,2.377,1.526,3.215,3.586,3.215,1.238,4.555,2.010,1.086,2.722,2.306,4.288,2.847,4.886,4.862,2.003,1.871,1.523,2.892,2.250,3.642,1.227
1,1.787,2.747,4.445,4.553,3.218,4.823,2.559,3.921,1.841,1.659,1.698,1.079,2.956,1.239,3.990,1.033,1.562,4.554,3.316,1.259,4.082,4.482,2.387,3.119,2.093,2.746,3.756,1.138,1.267,3.901,4.955,4.628,3.682,4.748,4.318,1.906,1.303,2.539,1.107,2.011
1,2.613,1.189,3.408,3.232,2.839,4.633,1.397,2.759,3.280,4.139,4.875,3.292,4.301,2.404,4.235,1.014,3.173,4.178,3.756,4.754,4.505,1.468,3.763,1.230,3.263,2.376,1.460,1.588,2.560,2.713,3.014,3.459,1.812,2.571,3.985,4.566,3.506,2.517,2.733,2.832
1,3.471,3.397,2.201,2.538,3.341,4.411,4.003,1.615,2.951,3.910,2.619,1.433,1.013,2.189,1.587,4.991,4.765,1.580,2.353,4.320,1.182,1.450,1.768,2.060,2.244,2.519,2.034,3.903,3.682,2.439,3.454,4.737,2.195,1.337,2.283,3.634,1.945,3.464,3.008,1.920
1,1.941,1.757,4.956,2.627,1.015,3.380,1.434,1.010,3.589,1.982,1.962,4.496,1.262,2.445,1.048,2.068,1.549,4.914,2.320,2.883,3.284,3.756,3.514,3.548,3.989,1.045,2.282,1.390,3.433,2.474,4.085,1.054,3.286,2.652,2.958,1.928,1.686,2.872,2.908,2.617
